"code";"label"
S233015;"{""de"": ""Rugbyfeld - Kunstrasen"", ""el"": ""Γήπεδο rugby με τεχνητό χλοοτάπητα"", ""en"": ""artificial turf rugby pitch"", ""fi"": ""artificial turf rugby pitch"", ""fr"": ""artificial turf rugby pitch"", ""he"": ""artificial turf rugby pitch"", ""hu"": ""artificial turf rugby pitch"", ""it"": ""Campo da rugby in erba sintetica"", ""pl"": ""Boisko do rugby ze sztuczną murawą"", ""ru"": ""artificial turf rugby pitch"", ""sl"": ""Igrišče za ragbi za umetni travi"", ""uk"": ""artificial turf rugby pitch"", ""zh"": ""artificial turf rugby pitch""}"
S233016;"{""de"": ""Rugbyfeld - Rasen"", ""el"": ""Γήπεδο rugby με φυσικό χλοοτάπητα"", ""en"": ""Grass rugby pitch"", ""fi"": ""Grass rugby pitch"", ""fr"": ""Grass rugby pitch"", ""he"": ""Grass rugby pitch"", ""hu"": ""Grass rugby pitch"", ""it"": ""Campo da rugby in erba"", ""pl"": ""Trawiaste boisko do rugby"", ""ru"": ""Grass rugby pitch"", ""sl"": ""Travnato igrišče za ragbi"", ""uk"": ""Grass rugby pitch"", ""zh"": ""Grass rugby pitch""}"
S234000;"{""de"": ""Tennisplatz allgemein"", ""el"": ""Γήπεδο tennis"", ""en"": ""Generic tennis court"", ""fi"": ""Generic tennis court"", ""fr"": ""Generic tennis court"", ""he"": ""Generic tennis court"", ""hu"": ""Generic tennis court"", ""it"": ""Campo da tennis generico"", ""pl"": ""Kort tenisowy ogólnie"", ""ru"": ""Generic tennis court"", ""sl"": ""Teniško igrišče"", ""uk"": ""Generic tennis court"", ""zh"": ""Generic tennis court""}"
S234001;"{""de"": ""Tennisplatz - Sand"", ""el"": ""Γήπεδο tennis με άμμο"", ""en"": ""Sand tennis court"", ""fi"": ""Sand tennis court"", ""fr"": ""Sand tennis court"", ""he"": ""Sand tennis court"", ""hu"": ""Sand tennis court"", ""it"": ""Campo da tennis in sabbia"", ""pl"": ""Piaszczysty kort tenisowy"", ""ru"": ""Sand tennis court"", ""sl"": ""Peščeno teniško igrišče"", ""uk"": ""Sand tennis court"", ""zh"": ""Sand tennis court""}"
S234005;"{""de"": ""Tennisplatz - Asphalt"", ""el"": ""Ασφαλτοστρωμένο Γήπεδο tennis"", ""en"": ""Asphalt tennis court"", ""fi"": ""Asphalt tennis court"", ""fr"": ""Asphalt tennis court"", ""he"": ""Asphalt tennis court"", ""hu"": ""Asphalt tennis court"", ""it"": ""Campo da tennis in asfalto"", ""pl"": ""Asfaltowy kort tenisowy"", ""ru"": ""Asphalt tennis court"", ""sl"": ""Asfaltno teniško igrišče"", ""uk"": ""Asphalt tennis court"", ""zh"": ""Asphalt tennis court""}"
S234009;"{""de"": ""Tennisplatz - Quarzgranulat"", ""el"": ""Γήπεδο tennis με δάπεδο από χαλαζιακή επικάλυψη"", ""en"": ""Crushed quartz tennis court"", ""fi"": ""Crushed quartz tennis court"", ""fr"": ""Crushed quartz tennis court"", ""he"": ""Crushed quartz tennis court"", ""hu"": ""Crushed quartz tennis court"", ""it"": ""Campo da tennis in granulato sferoidale di quarzo"", ""pl"": ""Kort tenisowy z granulatu kwarcu sferoidalnego"", ""ru"": ""Crushed quartz tennis court"", ""sl"": ""Peščeno teniško igrišče (kremenčev pesek)"", ""uk"": ""Crushed quartz tennis court"", ""zh"": ""Crushed quartz tennis court""}"
S231012;"{""de"": ""Treppe/Rampe aus Holz"", ""el"": ""Ξύλινα σκαλιά"", ""en"": ""Wood stair/ramp"", ""fi"": ""Wood stair/ramp"", ""fr"": ""Wood stair/ramp"", ""he"": ""Wood stair/ramp"", ""hu"": ""Wood stair/ramp"", ""it"": ""Scala / rampa in legno"", ""pl"": ""Drewniane schody/ramp"", ""ru"": ""Wood stair/ramp"", ""sl"": ""Lesene stopnice/klančina"", ""uk"": ""Wood stair/ramp"", ""zh"": ""Wood stair/ramp""}"
S231021;"{""de"": ""Treppe/Rampe in Klinker"", ""el"": ""Σκαλοπάτια με επένδυση πλακιδίων"", ""en"": ""Tiles stair/ramp"", ""fi"": ""Tiles stair/ramp"", ""fr"": ""Tiles stair/ramp"", ""he"": ""Tiles stair/ramp"", ""hu"": ""Tiles stair/ramp"", ""it"": ""Scala / rampa in piastrelle"", ""pl"": ""Schody/rampa wyłożone kafelkami"", ""ru"": ""Tiles stair/ramp"", ""sl"": ""Stopnice/klančina iz ploščic"", ""uk"": ""Tiles stair/ramp"", ""zh"": ""Tiles stair/ramp""}"
S231023;"{""de"": ""Treppe/Rampe in Stahlblech"", ""el"": ""Μεταλλική σκάλα / ράμπα"", ""en"": ""Sheet metal stair/ramp"", ""fi"": ""Sheet metal stair/ramp"", ""fr"": ""Sheet metal stair/ramp"", ""he"": ""Sheet metal stair/ramp"", ""hu"": ""Sheet metal stair/ramp"", ""it"": ""Scala / rampa in lamiera"", ""pl"": ""Schody/rampa z blachy stalowej"", ""ru"": ""Sheet metal stair/ramp"", ""sl"": ""Stopnice/klančina iz jeklene pločevine"", ""uk"": ""Sheet metal stair/ramp"", ""zh"": ""Sheet metal stair/ramp""}"
S231024;"{""de"": ""Treppe/Rampe aus Eisen"", ""el"": ""Σιδερένια σκάλα / ράμπα"", ""en"": ""Iron stair/ramp"", ""fi"": ""Iron stair/ramp"", ""fr"": ""Iron stair/ramp"", ""he"": ""Iron stair/ramp"", ""hu"": ""Iron stair/ramp"", ""it"": ""Scala / rampa in ferro"", ""pl"": ""Żelazne schody/rampa"", ""ru"": ""Iron stair/ramp"", ""sl"": ""Železne stopnice/klančina"", ""uk"": ""Iron stair/ramp"", ""zh"": ""Iron stair/ramp""}"
S235016;"{""de"": ""Softballfeld - Rasen"", ""el"": ""Γήπεδο softball με φυσικό χλοοτάπητα"", ""en"": ""Grass softball field"", ""fi"": ""Grass softball field"", ""fr"": ""Grass softball field"", ""he"": ""Grass softball field"", ""hu"": ""Grass softball field"", ""it"": ""Camp da softball in erba"", ""pl"": ""Trawiaste boisko do softballu"", ""ru"": ""Grass softball field"", ""sl"": ""Travnato igrišče za softbol"", ""uk"": ""Grass softball field"", ""zh"": ""Grass softball field""}"
S236000;"{""de"": ""Baseballfeld - allgemein"", ""el"": ""Γήπεδο μπέιζμπολ"", ""en"": ""Generic baseball field"", ""fi"": ""Generic baseball field"", ""fr"": ""Generic baseball field"", ""he"": ""Generic baseball field"", ""hu"": ""Generic baseball field"", ""it"": ""Camp da baseball generico"", ""pl"": ""Boisko do baseballu ogólnie"", ""ru"": ""Generic baseball field"", ""sl"": ""Igrišče za bejzbol"", ""uk"": ""Generic baseball field"", ""zh"": ""Generic baseball field""}"
S236016;"{""de"": ""Baseballfeld - Rasen"", ""el"": ""Γήπεδο μπέιζμπολ με γρασίδι"", ""en"": ""Grass baseball field"", ""fi"": ""Grass baseball field"", ""fr"": ""Grass baseball field"", ""he"": ""Grass baseball field"", ""hu"": ""Grass baseball field"", ""it"": ""Camp da baseball in erba"", ""pl"": ""Trawiaste boisko do baseballu"", ""ru"": ""Grass baseball field"", ""sl"": ""Travnato igrišče za bejzbol"", ""uk"": ""Grass baseball field"", ""zh"": ""Grass baseball field""}"
S237000;"{""de"": ""Leichtathletikbahn - allgemein"", ""el"": ""Γήπεδο στίβου"", ""en"": ""Generic running track"", ""fi"": ""Generic running track"", ""fr"": ""Generic running track"", ""he"": ""Generic running track"", ""hu"": ""Generic running track"", ""it"": ""Pista di atletica generica"", ""pl"": ""Bieżnia lekkoatletyczna ogólnie"", ""ru"": ""Generic running track"", ""sl"": ""Atletska steza"", ""uk"": ""Generic running track"", ""zh"": ""Generic running track""}"
S237005;"{""de"": ""Leichtathletikbahn - Asphalt"", ""el"": ""Γήπεδο στίβου από άσφαλτο"", ""en"": ""Asphalt running track"", ""fi"": ""Asphalt running track"", ""fr"": ""Asphalt running track"", ""he"": ""Asphalt running track"", ""hu"": ""Asphalt running track"", ""it"": ""Pista di atletica in asfalto"", ""pl"": ""Asfaltowa bieżnia lekkoatletyczna"", ""ru"": ""Asphalt running track"", ""sl"": ""Asfaltna atletska steza"", ""uk"": ""Asphalt running track"", ""zh"": ""Asphalt running track""}"
S237010;"{""de"": ""Leichtathletikbahn - Zement"", ""el"": ""Γήπεδο στίβου από τσιμέντο"", ""en"": ""Cement running track"", ""fi"": ""Cement running track"", ""fr"": ""Cement running track"", ""he"": ""Cement running track"", ""hu"": ""Cement running track"", ""it"": ""Pista di atletica in cemento"", ""pl"": ""Cementowa bieżnia lekkoatletyczna"", ""ru"": ""Cement running track"", ""sl"": ""Cementna atletska steza"", ""uk"": ""Cement running track"", ""zh"": ""Cement running track""}"
S237013;"{""de"": ""Leichtathletikbahn - Gummi"", ""el"": ""Γήπεδο στίβου με συνθετική μοκέτα με αντικραδασμική υπόβαση"", ""en"": ""Rubber running track"", ""fi"": ""Rubber running track"", ""fr"": ""Rubber running track"", ""he"": ""Rubber running track"", ""hu"": ""Rubber running track"", ""it"": ""Pista di atletica in gomma"", ""pl"": ""Gumowa bieżnia lekkoatletyczna"", ""ru"": ""Rubber running track"", ""sl"": ""Gumijasta atletska steza"", ""uk"": ""Rubber running track"", ""zh"": ""Rubber running track""}"
S238000;"{""de"": ""Mini Fußballplatz - allgemein"", ""el"": ""Γήπεδο μίνι-ποδοσφαίρου (5x5-8x8)"", ""en"": ""Generic minifootball pitch"", ""fi"": ""Generic minifootball pitch"", ""fr"": ""Generic minifootball pitch"", ""he"": ""Generic minifootball pitch"", ""hu"": ""Generic minifootball pitch"", ""it"": ""Campo mini calcio generico"", ""pl"": ""Mini boisko do piłki nożnej ogólnie"", ""ru"": ""Generic minifootball pitch"", ""sl"": ""Igrišče za mini nogomet"", ""uk"": ""Generic minifootball pitch"", ""zh"": ""Generic minifootball pitch""}"
S234013;"{""de"": ""Tennisplatz - Gummi"", ""el"": ""Γήπεδο tennis με συνθετική μοκέτα με αντικραδασμική υπόβαση"", ""en"": ""Rubber tennis court"", ""fi"": ""Rubber tennis court"", ""fr"": ""Rubber tennis court"", ""he"": ""Rubber tennis court"", ""hu"": ""Rubber tennis court"", ""it"": ""Campo da tennis in gomma"", ""pl"": ""Gumowy kort tenisowy"", ""ru"": ""Rubber tennis court"", ""sl"": ""Gumijasto teniško igrišče"", ""uk"": ""Rubber tennis court"", ""zh"": ""Rubber tennis court""}"
S234016;"{""de"": ""Tennisplatz - Rasen"", ""el"": ""Γήπεδο tennis με γρασίδι"", ""en"": ""Grass tennis court"", ""fi"": ""Grass tennis court"", ""fr"": ""Grass tennis court"", ""he"": ""Grass tennis court"", ""hu"": ""Grass tennis court"", ""it"": ""Campo da tennis in erba"", ""pl"": ""Kort tenisowy trawiasty"", ""ru"": ""Grass tennis court"", ""sl"": ""Travnato teniško igrišče"", ""uk"": ""Grass tennis court"", ""zh"": ""Grass tennis court""}"
S234025;"{""de"": ""Tennisplatz - Roter Sand"", ""el"": ""Γήπεδο tennis με κεραμική επιφάνεια"", ""en"": ""Red clay tennis court"", ""fi"": ""Red clay tennis court"", ""fr"": ""Red clay tennis court"", ""he"": ""Red clay tennis court"", ""hu"": ""Red clay tennis court"", ""it"": ""Campo da tennis in terra rossa"", ""pl"": ""Kort tenisowy ziemny"", ""ru"": ""Red clay tennis court"", ""sl"": ""Teniško igrišče na rdeči podlagi"", ""uk"": ""Red clay tennis court"", ""zh"": ""Red clay tennis court""}"
S235000;"{""de"": ""Softballfeld - allgemein"", ""el"": ""Γήπεδο softball"", ""en"": ""Generic softball field"", ""fi"": ""Generic softball field"", ""fr"": ""Generic softball field"", ""he"": ""Generic softball field"", ""hu"": ""Generic softball field"", ""it"": ""Camp da softball generico"", ""pl"": ""Boisko do softballu ogólnie"", ""ru"": ""Generic softball field"", ""sl"": ""Igrišče za softbol"", ""uk"": ""Generic softball field"", ""zh"": ""Generic softball field""}"
S239013;"{""de"": ""Minibasketplatz - Gummi"", ""el"": ""Γήπεδο μίνι-μπάσκετ με συνθετική μοκέτα με αντικραδασμική υπόβαση"", ""en"": ""Rubber mini basketball pitch"", ""fi"": ""Rubber mini basketball pitch"", ""fr"": ""Rubber mini basketball pitch"", ""he"": ""Rubber mini basketball pitch"", ""hu"": ""Rubber mini basketball pitch"", ""it"": ""Campo mini basket in gomma"", ""pl"": ""Gumowe boisko do mini koszykówki"", ""ru"": ""Rubber mini basketball pitch"", ""sl"": ""Gumijasto igrišče za mini basket"", ""uk"": ""Rubber mini basketball pitch"", ""zh"": ""Rubber mini basketball pitch""}"
S239020;"{""de"": ""Minibasketplatz - Kunstharz"", ""el"": ""Γήπεδο μίνι-μπάσκετ από ρητίνη"", ""en"": ""Resin mini basketball pitch"", ""fi"": ""Resin mini basketball pitch"", ""fr"": ""Resin mini basketball pitch"", ""he"": ""Resin mini basketball pitch"", ""hu"": ""Resin mini basketball pitch"", ""it"": ""Campo mini basket in resina"", ""pl"": ""Mini boisko do koszykówki z żywicy"", ""ru"": ""Resin mini basketball pitch"", ""sl"": ""Igrišče za mini basket na smoli"", ""uk"": ""Resin mini basketball pitch"", ""zh"": ""Resin mini basketball pitch""}"
S242000;"{""de"": ""Befestigte Fläche - allgemeiner Anti-Trauma-Bodenbelag"", ""el"": ""Δάπεδο ασφαλείας"", ""en"": ""Generic safety surfacing"", ""fi"": ""Generic safety surfacing"", ""fr"": ""Generic safety surfacing"", ""he"": ""Generic safety surfacing"", ""hu"": ""Generic safety surfacing"", ""it"": ""Pavimentazione antitrauma generica"", ""pl"": ""Nawierzchnia bezpieczna ogólnie"", ""ru"": ""Generic safety surfacing"", ""sl"": ""Varnostna površine"", ""uk"": ""Generic safety surfacing"", ""zh"": ""Generic safety surfacing""}"
S242001;"{""de"": ""Befestigte Fläche - Anti-Trauma-Bodenbelag Sand"", ""el"": ""Δάπεδο ασφαλείας από άμμο"", ""en"": ""Sand safety surfacing"", ""fi"": ""Sand safety surfacing"", ""fr"": ""Sand safety surfacing"", ""he"": ""Sand safety surfacing"", ""hu"": ""Sand safety surfacing"", ""it"": ""Pavimentazione antitrauma in sabbia"", ""pl"": ""Nawierzchnia antyurazowa piaszczysta"", ""ru"": ""Sand safety surfacing"", ""sl"": ""Varnostna površine - pesek"", ""uk"": ""Sand safety surfacing"", ""zh"": ""Sand safety surfacing""}"
S242002;"{""de"": ""Befestigte Fläche - Anti-Trauma-Bodenbelag Kies"", ""el"": ""Δάπεδο ασφαλείας από χαλίκι"", ""en"": ""Gravel safety surfacing"", ""fi"": ""Gravel safety surfacing"", ""fr"": ""Gravel safety surfacing"", ""he"": ""Gravel safety surfacing"", ""hu"": ""Gravel safety surfacing"", ""it"": ""Pavimentazione antitrauma in ghiaia"", ""pl"": ""Nawierzchnia antyurazowa żwirowa"", ""ru"": ""Gravel safety surfacing"", ""sl"": ""Varnostna površine - gramoz"", ""uk"": ""Gravel safety surfacing"", ""zh"": ""Gravel safety surfacing""}"
S242013;"{""de"": ""Befestigte Fläche - Anti-Trauma-Bodenbelag Gummi"", ""el"": ""Δάπεδο ασφαλείας από συνθετική μοκέτα με αντικραδασμική υπόβαση"", ""en"": ""Rubber safety surfacing"", ""fi"": ""Rubber safety surfacing"", ""fr"": ""Rubber safety surfacing"", ""he"": ""Rubber safety surfacing"", ""hu"": ""Rubber safety surfacing"", ""it"": ""Pavimentazione antitrauma in gomma"", ""pl"": ""Nawierzchnia antyurazowa gumowa"", ""ru"": ""Rubber safety surfacing"", ""sl"": ""Varnostna površine - guma"", ""uk"": ""Rubber safety surfacing"", ""zh"": ""Rubber safety surfacing""}"
S242015;"{""de"": ""Befestigte Fläche - Anti-Trauma-Bodenbelag Kunstrasen"", ""el"": ""Δάπεδο ασφαλείας από τεχνητό χλοοτάπητα"", ""en"": ""Artificial turf safety surfacing"", ""fi"": ""Artificial turf safety surfacing"", ""fr"": ""Artificial turf safety surfacing"", ""he"": ""Artificial turf safety surfacing"", ""hu"": ""Artificial turf safety surfacing"", ""it"": ""Pavimentazione antitrauma in erba sintetica"", ""pl"": ""Nawierzchnia ze sztucznej trawy"", ""ru"": ""Artificial turf safety surfacing"", ""sl"": ""Varnostna površine - umetna trava"", ""uk"": ""Artificial turf safety surfacing"", ""zh"": ""Artificial turf safety surfacing""}"
S238016;"{""de"": ""Mini Fußballplatz - Rasen"", ""el"": ""Γήπεδο μίνι-ποδοσφαίρου (5x5-8x8) με φυσικό χλοοτάπητα"", ""en"": ""Grass minifootball pitch"", ""fi"": ""Grass minifootball pitch"", ""fr"": ""Grass minifootball pitch"", ""he"": ""Grass minifootball pitch"", ""hu"": ""Grass minifootball pitch"", ""it"": ""Campo mini calcio in erba"", ""pl"": ""Trawiaste boisko do mini piłki nożnej"", ""ru"": ""Grass minifootball pitch"", ""sl"": ""Travnato igrišče za mini nogomet"", ""uk"": ""Grass minifootball pitch"", ""zh"": ""Grass minifootball pitch""}"
S239000;"{""de"": ""Minibasketplatz - allgemein"", ""el"": ""Γήπεδο μίνι-μπάσκετ"", ""en"": ""Generic mini basketball pitch"", ""fi"": ""Generic mini basketball pitch"", ""fr"": ""Generic mini basketball pitch"", ""he"": ""Generic mini basketball pitch"", ""hu"": ""Generic mini basketball pitch"", ""it"": ""Campo mini basket generico"", ""pl"": ""Mini boisko do koszykówki ogólnie"", ""ru"": ""Generic mini basketball pitch"", ""sl"": ""Igrišče za mini basket"", ""uk"": ""Generic mini basketball pitch"", ""zh"": ""Generic mini basketball pitch""}"
S239010;"{""de"": ""Minibasketplatz - Zement"", ""el"": ""Γήπεδο μίνι-μπάσκετ από τσιμέντο"", ""en"": ""Cement mini basketball pitch"", ""fi"": ""Cement mini basketball pitch"", ""fr"": ""Cement mini basketball pitch"", ""he"": ""Cement mini basketball pitch"", ""hu"": ""Cement mini basketball pitch"", ""it"": ""Campo mini basket in cemento"", ""pl"": ""Cementowe boisko do mini koszykówki"", ""ru"": ""Cement mini basketball pitch"", ""sl"": ""Betonsko igrišče za mini basket"", ""uk"": ""Cement mini basketball pitch"", ""zh"": ""Cement mini basketball pitch""}"
S239012;"{""de"": ""Minibasketplatz - Holz"", ""el"": ""Γήπεδο μίνι-μπάσκετ με παρκέ"", ""en"": ""Wood mini basketball pitch"", ""fi"": ""Wood mini basketball pitch"", ""fr"": ""Wood mini basketball pitch"", ""he"": ""Wood mini basketball pitch"", ""hu"": ""Wood mini basketball pitch"", ""it"": ""Campo mini basket in legno"", ""pl"": ""Drewniane boisko do mini koszykówki"", ""ru"": ""Wood mini basketball pitch"", ""sl"": ""Leseno Igrišče za mini basket"", ""uk"": ""Wood mini basketball pitch"", ""zh"": ""Wood mini basketball pitch""}"
S326550;"{""de"": ""Baustelle"", ""el"": ""Εργοτάξιο"", ""en"": ""Construction site"", ""fi"": ""Construction site"", ""fr"": ""Construction site"", ""he"": ""Construction site"", ""hu"": ""Construction site"", ""it"": ""Area cantiere"", ""pl"": ""Teren budowy"", ""ru"": ""Construction site"", ""sl"": ""Gradbišče"", ""uk"": ""Construction site"", ""zh"": ""Construction site""}"
S326551;"{""de"": ""Sponsor Fläche"", ""el"": ""Περιοχή χορηγίας"", ""en"": ""Sponsored area"", ""fi"": ""Sponsored area"", ""fr"": ""Sponsored area"", ""he"": ""Sponsored area"", ""hu"": ""Sponsored area"", ""it"": ""Area sponsor"", ""pl"": ""Obszar sponsorowany"", ""ru"": ""Sponsored area"", ""sl"": ""Sponzorirana površin"", ""uk"": ""Sponsored area"", ""zh"": ""Sponsored area""}"
S326800;"{""de"": ""Fläche vorübergehend nicht zugänglich"", ""el"": ""Προσωρινά μη-προσβάσιμη περιοχή"", ""en"": ""Temporarily inaccessible area"", ""fi"": ""Temporarily inaccessible area"", ""fr"": ""Temporarily inaccessible area"", ""he"": ""Temporarily inaccessible area"", ""hu"": ""Temporarily inaccessible area"", ""it"": ""Area temporaneamente inaccessibile"", ""pl"": ""Obszar czasowo niedostępny"", ""ru"": ""Temporarily inaccessible area"", ""sl"": ""Začasno nedostopna površina"", ""uk"": ""Temporarily inaccessible area"", ""zh"": ""Temporarily inaccessible area""}"
S326801;"{""de"": ""Konzessionsgebiet"", ""el"": ""Περιοχή υπεργολαβίας"", ""en"": ""Sub-contracted area"", ""fi"": ""Sub-contracted area"", ""fr"": ""Sub-contracted area"", ""he"": ""Sub-contracted area"", ""hu"": ""Sub-contracted area"", ""it"": ""Area in concessione"", ""pl"": ""Teren objęty koncesją"", ""ru"": ""Sub-contracted area"", ""sl"": ""Območje, oddano podizvajalcu"", ""uk"": ""Sub-contracted area"", ""zh"": ""Sub-contracted area""}"
S327000;"{""de"": ""Generischer Funktionsbereich"", ""el"": ""Λειτουργική περιοχή"", ""en"": ""Generic functional area"", ""fi"": ""Generic functional area"", ""fr"": ""Generic functional area"", ""he"": ""Generic functional area"", ""hu"": ""Generic functional area"", ""it"": ""Area funzionale generica"", ""pl"": ""Obszar funkcjonalny ogólnie"", ""ru"": ""Generic functional area"", ""sl"": ""Običajana funkcionalna površina"", ""uk"": ""Generic functional area"", ""zh"": ""Generic functional area""}"
S327450;"{""de"": ""Bewässerte Flächen"", ""el"": ""Περιοχές άρδευσης"", ""en"": ""Irrigation sectors"", ""fi"": ""Irrigation sectors"", ""fr"": ""Secteurs d'irrigation"", ""he"": ""מגזרי השקיה"", ""hu"": ""Öntözés szektorok"", ""it"": ""Settori irrigui"", ""pl"": ""Sektory nawadniania"", ""ru"": ""Секторы орошения"", ""sl"": ""Območja namakanja"", ""uk"": ""Сектори зрошення"", ""zh"": ""Irrigation sectors""}"
S327552;"{""de"": ""Kinderspielplatz"", ""el"": ""Παιδική χαρά"", ""en"": ""Playground"", ""fi"": ""Playground"", ""fr"": ""Aire de jeux"", ""he"": ""גן משחקים"", ""hu"": ""Játszótér"", ""it"": ""Area gioco"", ""pl"": ""Plac zabaw"", ""ru"": ""Игровая площадка"", ""sl"": ""Otroško igrišče"", ""uk"": ""Гральний майданчик"", ""zh"": ""Playground""}"
S327553;"{""de"": ""Sportplatz"", ""el"": ""Χώρος άθλησης"", ""en"": ""Sports area"", ""fi"": ""Sports area"", ""fr"": ""Zone sportive"", ""he"": ""אזור ספורט"", ""hu"": ""Sport terület"", ""it"": ""Area sport"", ""pl"": ""Teren sportowy"", ""ru"": ""Спортивная площадка"", ""sl"": ""Športno igrišče"", ""uk"": ""Спортивний майданчик"", ""zh"": ""Sports area""}"
S327554;"{""de"": ""Hundefläche"", ""el"": ""Πάρκο σκύλων"", ""en"": ""Dogs area"", ""fi"": ""Dogs area"", ""fr"": ""Aire pour chiens"", ""he"": ""אזור לכלבים"", ""hu"": ""Kutyafuttató"", ""it"": ""Area fruizione cani"", ""pl"": ""Wybieg dla psów"", ""ru"": ""Территория для собак"", ""sl"": ""Območje namenjeno psom"", ""uk"": ""Територія для собак"", ""zh"": ""Dogs area""}"
S327555;"{""de"": ""Gemeinschaftsgärten"", ""el"": ""Κοινόχρηστοι κήποι"", ""en"": ""Community gardens"", ""fi"": ""Community gardens"", ""fr"": ""Community gardens"", ""he"": ""Community gardens"", ""hu"": ""Community gardens"", ""it"": ""Area orti comunali"", ""pl"": ""Obszar ogródków miejskich"", ""ru"": ""Community gardens"", ""sl"": ""Skupnostni vrtovi"", ""uk"": ""Community gardens"", ""zh"": ""Community gardens""}"
S325000;"{""de"": ""Gesamtfläche"", ""el"": ""Συνολική έκταση"", ""en"": ""Total area"", ""fi"": ""Total area"", ""fr"": ""Surface totale"", ""he"": ""אזור כולל"", ""hu"": ""Teljes terület"", ""it"": ""Area fittizia"", ""pl"": ""Obszar fikcyjny"", ""ru"": ""Общая площадь"", ""sl"": ""Skupna površina"", ""uk"": ""Загальна площа території"", ""zh"": ""Total area""}"
S325500;"{""de"": ""Grenzen der verwalteten Fläche"", ""el"": ""Διαχειριζόμενη έκταση"", ""en"": ""Management area"", ""fi"": ""Management area"", ""fr"": ""Management area"", ""he"": ""Management area"", ""hu"": ""Management area"", ""it"": ""Limite area di gestione"", ""pl"": ""Ograniczenie obszaru zarządzania"", ""ru"": ""Management area"", ""sl"": ""Območje uporavljanja"", ""uk"": ""Management area"", ""zh"": ""Management area""}"
S325999;"{""de"": ""Noch zu Erfassende Fläche"", ""el"": ""Πιλοτική περιοχή"", ""en"": ""Area to be surveyd"", ""fi"": ""Area to be surveyd"", ""fr"": ""Area to be surveyd"", ""he"": ""Area to be surveyd"", ""hu"": ""Area to be surveyd"", ""it"": ""Area in attesa di censimento"", ""pl"": ""Obszar czekający na spis"", ""ru"": ""Area to be surveyd"", ""sl"": ""Območje, ki čaka na popis"", ""uk"": ""Area to be surveyd"", ""zh"": ""Area to be surveyd""}"
S326000;"{""de"": ""Temporär zugewiesene allgemeine Fläche"", ""el"": ""Προσωρινή περιοχή"", ""en"": ""Generic temporary area"", ""fi"": ""Generic temporary area"", ""fr"": ""Generic temporary area"", ""he"": ""Generic temporary area"", ""hu"": ""Generic temporary area"", ""it"": ""Area assegnazione temporanea generica"", ""pl"": ""Obszar tymczasowo przypisany ogólnie"", ""ru"": ""Generic temporary area"", ""sl"": ""Začasna površina"", ""uk"": ""Generic temporary area"", ""zh"": ""Generic temporary area""}"
P214289;"{""de"": ""Kathodischer Schutz"", ""el"": ""Καθολική προστασία"", ""en"": ""Cathodic protection"", ""fi"": ""Cathodic protection"", ""fr"": ""Cathodic protection"", ""he"": ""Cathodic protection"", ""hu"": ""Cathodic protection"", ""it"": ""Protezione catodica"", ""pl"": ""Ochrona katodowa"", ""ru"": ""Cathodic protection"", ""sl"": ""Katodske zaščita"", ""uk"": ""Катодний захист"", ""zh"": ""Cathodic protection""}"
P214297;"{""de"": ""Elektrische Ladesäule"", ""el"": ""Σταθμός φόρτισης ηλεκτρικών οχημάτων"", ""en"": ""Electric vehicles charging station"", ""fi"": ""Electric vehicles charging station"", ""fr"": ""Electric vehicles charging station"", ""he"": ""Electric vehicles charging station"", ""hu"": ""Electric vehicles charging station"", ""it"": ""Colonnina energia elettrica"", ""pl"": ""Stacja ładowania pojazdów elektrycznych"", ""ru"": ""Electric vehicles charging station"", ""sl"": ""Postaja za polnjenje električnih vozil"", ""uk"": ""Станція зарядки електромобілів"", ""zh"": ""Electric vehicles charging station""}"
P219404;"{""de"": ""Holzbank mit 16 Leisten, Gedenkbank - Punkt"", ""el"": ""Παγκάκι στη μνήμη κάποιου με 16 ξύλινα πηχάκια (σημείο)"", ""en"": ""16 wooden slats memorial bench (point)"", ""fi"": ""16 wooden slats memorial bench (point)"", ""fr"": ""16 wooden slats memorial bench (point)"", ""he"": ""16 wooden slats memorial bench (point)"", ""hu"": ""16 wooden slats memorial bench (point)"", ""it"": ""Panchina in legno a 16 listelli commemorativa - punto"", ""pl"": ""Ławka pamiątkowa z 16 listew drewnianych (punkt)"", ""ru"": ""16 wooden slats memorial bench (point)"", ""sl"": ""Spominska lesena klop - 16 lat (posamič)"", ""uk"": ""16 дерев'яних планок меморіальна лавка (крапка)"", ""zh"": ""16 wooden slats memorial bench (point)""}"
P223457;"{""de"": ""Unterirdischer Hydrant"", ""el"": ""Υπόγειος κρουνός"", ""en"": ""Underground hydrant"", ""fi"": ""Underground hydrant"", ""fr"": ""Underground hydrant"", ""he"": ""Underground hydrant"", ""hu"": ""Underground hydrant"", ""it"": ""Idrante interrato"", ""pl"": ""Hydrant podziemny"", ""ru"": ""Underground hydrant"", ""sl"": ""Podzemni hidrant"", ""uk"": ""Підземний гідрант"", ""zh"": ""Underground hydrant""}"
